company_name,industry,company_size,annual_revenue,num_employees,lead_source,past_interactions,converted,created_at
Gonzalez PLC,technology,4607,556721285,5761,cold_call,4,1,2024-04-04 16:22:58.296506
"Lopez, Rojas and Walker",technology,9874,393498526,8314,cold_call,1,1,2024-12-15 19:22:36.900057
Delacruz Ltd,technology,5623,765727422,4868,cold_call,4,1,2024-12-05 23:28:39.644038
Mathis-Rodriguez,retail,771,467704818,866,referral,3,1,2024-11-05 09:47:32.475275
Sherman-Moore,finance,3992,195230499,3456,web,0,1,2025-01-23 19:52:11.412097
"Perez, Powell and Smith",technology,552,675416627,560,referral,1,1,2024-06-29 19:46:06.863447
"Serrano, Obrien and Cabrera",manufacturing,9736,29721859,7842,cold_call,0,1,2024-03-29 03:19:30.011159
"Lloyd, Ponce and Bailey",manufacturing,2496,54877546,2464,cold_call,1,1,2024-05-01 21:12:54.635658
"Wong, Nguyen and Hawkins",manufacturing,4507,793727443,5825,trade_show,2,1,2024-04-15 02:52:12.883837
Morgan-Collins,finance,5662,851822617,4139,email,1,1,2025-01-28 18:04:21.148732
"Cox, Blake and Walsh",manufacturing,5459,579783767,4012,trade_show,2,1,2024-11-28 19:45:44.786226
Garza Group,finance,6530,410893254,6566,referral,3,1,2025-01-17 11:50:17.776798
"Andrews, Chavez and Hooper",logistics,519,593404223,449,web,2,1,2024-05-22 16:58:00.627586
Green-Taylor,manufacturing,7174,338579255,5826,trade_show,1,1,2024-06-02 10:59:07.537822
Klein and Sons,retail,5999,369033262,6689,cold_call,1,1,2024-08-27 20:32:28.935187
Davis-Young,finance,7204,120819177,7588,email,3,1,2025-01-09 17:27:49.846418
"Cooper, Smith and Gutierrez",finance,8172,254221329,9745,referral,3,1,2024-10-21 19:14:15.938996
Rogers-Foster,logistics,1003,137280553,1248,cold_call,2,1,2024-08-10 23:18:37.458942
"Wheeler, Williams and Bush",technology,9248,447541421,7580,cold_call,1,1,2024-05-08 15:08:36.535012
Kelley Group,manufacturing,5228,18726900,3755,web,2,1,2024-10-03 19:49:20.733325
"Macdonald, Leblanc and Tyler",logistics,4449,475677355,5043,referral,3,1,2025-02-17 22:32:53.508852
"Phillips, Rogers and Nelson",finance,6310,388287386,7524,referral,4,1,2024-04-16 16:48:06.103182
Stevenson PLC,retail,9943,85404803,11466,web,0,1,2024-11-16 07:58:23.727362
Gonzalez-Larson,finance,1611,422065555,1154,trade_show,5,1,2024-07-06 20:31:36.744811
Hunter-Chandler,manufacturing,8737,77512548,6218,referral,3,1,2024-12-29 11:42:28.226069
Kidd PLC,manufacturing,6054,430544537,6693,referral,1,1,2024-09-10 22:04:14.460265
Garcia-Smith,logistics,6367,976072880,4741,web,4,1,2025-03-24 05:59:59.770519
Curry-Roth,retail,6756,392613621,8640,web,0,1,2024-10-21 08:43:40.139891
"Bailey, Griffin and Olson",retail,6859,92250302,7642,referral,4,1,2024-05-26 07:06:58.691889
Taylor Ltd,logistics,7462,595558718,6396,referral,2,1,2024-10-06 07:32:27.646964
Davis Ltd,finance,5039,293792372,3606,web,1,1,2024-06-16 23:55:36.114017
Williams LLC,manufacturing,8465,659028886,8560,cold_call,5,1,2025-02-24 12:21:55.187217
Johnson-Floyd,retail,3942,99587270,4888,web,0,1,2024-09-03 04:27:09.496148
"Ortiz, Townsend and Lee",finance,7977,474253580,8974,referral,0,1,2024-10-18 16:29:31.167835
Williams Inc,manufacturing,2725,986519443,3351,referral,1,1,2024-08-26 23:06:07.573607
"Soto, Warner and Cook",manufacturing,2829,26590126,2161,cold_call,0,1,2025-03-19 09:59:29.142570
"Young, Turner and Torres",technology,4159,569724279,4581,cold_call,2,1,2025-02-15 08:00:40.692713
Garrett-Alvarado,retail,8023,928121045,5830,web,2,1,2024-08-19 19:56:10.972376
Miller-Dean,finance,1978,203226663,2346,referral,0,1,2025-01-27 06:50:16.848733
"Sosa, Shepard and Nguyen",logistics,1572,91226675,1667,cold_call,0,1,2024-11-13 06:07:19.265095
"Maxwell, Blevins and Lee",finance,7059,383566652,5464,referral,1,1,2024-09-08 13:54:09.016944
"Harris, Moore and Torres",logistics,6498,92537279,5379,referral,6,1,2025-01-21 16:10:40.621206
Marks Ltd,technology,295,13160969,315,cold_call,3,1,2024-10-08 08:28:26.429292
Johnston-Alexander,logistics,2935,668856303,2724,referral,2,1,2024-11-18 04:08:52.175065
Rasmussen-Mitchell,manufacturing,6113,846236529,6389,referral,5,1,2024-12-03 09:50:16.729849
Burke Group,retail,5283,343582873,5771,referral,1,1,2024-11-06 13:27:55.094313
"Gonzalez, Harris and Mitchell",retail,608,934179397,558,email,0,1,2025-03-06 15:20:14.842195
Murray-Smith,finance,8121,799755655,7902,cold_call,6,1,2025-02-11 18:22:52.026284
"Hardin, Adams and Wheeler",technology,3833,778860045,2706,trade_show,3,1,2024-10-04 10:16:33.539527
"Wright, Lewis and Edwards",logistics,4265,433488337,4034,referral,3,1,2024-08-21 19:05:27.737729
"Lee, Rodriguez and Dunn",manufacturing,2027,344701654,2015,web,3,1,2025-03-01 08:17:09.401735
"Vasquez, Mathews and Matthews",technology,5928,526877554,5942,email,2,1,2025-02-11 09:17:13.158339
Jones-Douglas,retail,7231,46230398,9197,email,4,1,2024-08-08 12:28:29.114451
"Cole, Miller and Wilson",manufacturing,7861,121324888,6843,trade_show,2,1,2025-01-10 05:23:21.361826
King Ltd,manufacturing,1963,487477416,2386,trade_show,2,1,2025-02-10 20:08:02.060048
"Mason, Petersen and Smith",retail,610,320271102,563,trade_show,4,1,2024-11-07 04:29:07.341962
Walters-Lee,manufacturing,7956,419671873,8995,email,4,1,2025-01-12 07:56:51.486513
Phillips and Sons,manufacturing,8643,359030185,8260,referral,2,1,2024-10-18 16:22:30.907379
"Price, Mcdonald and Parker",finance,3924,478771988,3947,trade_show,2,1,2024-07-01 16:43:42.220987
Beltran-Holloway,technology,8406,962044755,8978,cold_call,1,1,2024-07-19 05:54:34.912519
Fields-Fisher,manufacturing,3508,555313095,4511,trade_show,1,1,2024-11-26 09:57:57.860307
Holmes-Hall,finance,3875,994089972,3373,email,6,1,2025-03-20 21:23:09.456654
Hoffman-Howell,technology,2813,880626200,3480,email,0,1,2024-12-16 21:44:29.088129
"Garcia, Smith and Olson",technology,3661,855832004,4134,web,2,1,2024-08-15 12:33:46.091244
Estrada Group,finance,1296,641929006,1436,referral,3,1,2024-12-10 10:20:39.259619
Joseph LLC,manufacturing,8137,413274552,7338,web,3,1,2024-06-16 12:18:25.273100
"Jackson, Smith and Barber",retail,7757,169968514,9549,email,2,1,2024-10-29 01:39:25.647809
Sanchez and Sons,logistics,1670,299894067,1812,referral,0,1,2025-01-18 16:36:19.889082
"Pruitt, Watts and Barr",finance,2764,706669120,2168,cold_call,3,1,2025-01-16 11:00:03.416315
Brown-Brown,logistics,2071,44727574,2181,cold_call,0,1,2024-09-06 14:54:25.643974
Miller-Mendoza,technology,1959,403714165,1919,referral,0,1,2024-05-14 15:53:12.232698
Robinson Ltd,logistics,4940,78639379,3677,web,3,1,2024-04-15 17:20:31.769787
"Long, Kelley and Brown",manufacturing,7430,606790275,5761,cold_call,2,1,2024-06-22 18:37:01.809552
Caldwell LLC,finance,1198,280468155,1478,referral,3,1,2024-04-30 13:41:48.538862
"Taylor, Ward and Nelson",manufacturing,3360,651414139,3641,referral,2,1,2024-08-21 03:27:43.650921
Mejia-Griffin,finance,4603,168689848,3821,referral,1,1,2024-07-10 00:11:20.422814
Smith-Bradley,technology,9596,311721034,12398,cold_call,4,1,2024-06-15 14:25:07.016735
"Humphrey, Montes and Wilkerson",finance,6875,733274088,7635,web,3,1,2024-05-21 13:03:12.981139
"Peters, Estes and Mendoza",manufacturing,5444,77513583,4818,referral,3,1,2024-06-14 07:37:30.905708
"Marsh, Harmon and Fletcher",finance,8277,994959729,8805,cold_call,3,1,2024-06-28 14:14:48.894948
"Thomas, Ball and Thomas",logistics,9305,498033956,9312,referral,1,1,2024-08-23 03:28:32.987220
Parker-Rodriguez,technology,9916,237213397,9070,web,0,1,2024-09-24 03:09:33.735111
Patel Ltd,logistics,6047,251326991,5189,email,0,1,2024-10-10 07:18:42.482443
Gross Inc,technology,5949,140627351,5627,cold_call,2,1,2024-05-06 19:05:30.843321
"Peck, Orr and Johnson",technology,3804,592105963,4243,cold_call,1,1,2024-10-19 20:39:56.846136
Buckley-Black,manufacturing,8638,479525301,8401,trade_show,1,1,2024-06-03 08:12:18.127094
Walton Group,retail,236,784924048,183,trade_show,5,1,2024-04-21 20:21:04.967308
Reynolds-Jackson,finance,2107,424873397,1903,referral,5,1,2025-03-21 11:57:08.161424
Ramos Inc,logistics,2632,706128407,3119,trade_show,3,1,2024-11-14 06:39:51.931530
Holder Ltd,finance,1747,727963420,1380,trade_show,3,1,2024-12-22 11:02:52.946396
"Smith, Bell and Sanchez",logistics,9605,598650247,9540,email,3,1,2025-03-04 13:32:32.685810
"Rivera, Curry and Johnson",retail,3687,7352739,3507,web,5,1,2024-08-09 05:08:25.202698
"Curtis, Lewis and Weeks",finance,7765,792135881,6350,cold_call,2,1,2024-11-14 00:02:36.169674
"Mcgrath, Moore and Meza",logistics,2029,721386956,1991,referral,0,1,2024-10-03 14:30:48.340676
Young-Long,manufacturing,4837,463659499,3892,web,4,1,2024-07-27 20:53:52.283155
Garcia LLC,finance,2818,924625347,2026,web,1,1,2024-06-07 18:18:09.012409
Baker-Chung,finance,818,479276807,1023,cold_call,1,1,2024-10-27 06:17:52.075187
"Duffy, Thomas and Mcmillan",technology,3534,965681407,4555,email,0,1,2024-10-12 12:13:42.925502
"Spence, Harris and Pena",technology,7002,969784506,5509,email,3,1,2025-01-11 18:15:07.355259
Guzman-Austin,manufacturing,9025,656369371,7896,trade_show,7,1,2024-12-10 03:22:43.094391
Rodgers PLC,technology,8639,38208139,6315,trade_show,0,1,2024-10-20 11:01:30.558333
Combs-English,manufacturing,6496,92275957,5274,cold_call,0,1,2024-08-17 11:26:53.624821
Hunt-Bradley,technology,3767,305888584,4497,email,4,1,2024-11-21 16:24:05.988358
Henson and Sons,finance,422,141132461,464,referral,1,1,2024-07-04 20:46:37.104825
Padilla PLC,logistics,2892,503854399,2835,email,3,1,2024-12-23 04:25:24.997004
Morris-Velez,retail,5048,702249674,3656,email,4,1,2024-12-26 19:31:32.299671
"Solomon, Mckinney and Barnes",logistics,1401,343592732,1100,email,2,1,2024-04-15 11:21:36.534148
Jimenez-Park,logistics,1220,863223331,1333,trade_show,2,1,2024-04-28 00:53:12.885857
"Castro, Powers and Lester",finance,1827,184197237,1874,trade_show,2,1,2024-07-31 17:58:18.908939
Washington LLC,manufacturing,4605,512076969,4376,trade_show,3,1,2024-12-23 13:30:20.775312
Wright-Roy,technology,5692,787180944,6099,web,0,1,2024-06-25 01:36:00.874571
Hardin Group,finance,5986,568500812,7166,cold_call,0,1,2025-01-09 01:28:59.161308
Singleton PLC,technology,2209,369445421,2112,referral,1,1,2024-11-11 13:22:56.566025
Bailey-Johnston,logistics,1234,472446406,1399,cold_call,3,1,2024-06-09 09:30:19.499902
Williams-Gaines,logistics,2841,16315376,2247,referral,2,1,2024-06-13 00:48:46.799401
Morgan Ltd,manufacturing,4422,935943598,3154,cold_call,3,1,2024-09-18 08:10:20.612482
Price-Rodriguez,logistics,9409,961648604,7457,cold_call,2,1,2024-09-19 04:35:28.398259
Martinez Inc,technology,5077,548056782,3736,referral,4,1,2024-10-16 10:08:59.124979
Bruce Group,retail,797,284115955,731,email,3,1,2024-08-12 17:24:39.476133
King and Sons,retail,1368,187362132,1756,referral,0,1,2024-04-26 23:51:14.309097
"Cordova, Floyd and Winters",logistics,3866,426688040,3545,referral,1,1,2024-12-12 12:21:18.495435
"Thomas, Wilson and Elliott",retail,9197,915349722,10381,referral,2,1,2024-09-13 23:48:22.344819
"Marquez, Adkins and Cruz",technology,6051,373790446,5817,cold_call,1,1,2025-01-30 03:29:16.824736
Bates LLC,manufacturing,9249,122006850,12009,web,2,1,2024-09-15 20:24:14.108818
Brown Inc,logistics,1477,844492424,1225,referral,3,1,2024-11-08 10:34:02.597152
Williams-Jones,retail,6843,199249776,5897,cold_call,1,1,2024-05-18 20:02:21.626570
Howe-Dennis,retail,9841,523048908,8272,referral,4,1,2024-08-09 11:41:44.887504
"Bowers, Smith and Bolton",retail,1333,924099832,1408,web,3,1,2024-10-31 21:20:04.533936
Jackson LLC,logistics,9426,194641119,8197,trade_show,2,1,2025-02-12 08:06:17.334380
Combs Ltd,logistics,5926,275748962,5651,web,0,1,2024-04-03 19:25:12.029933
Griffin Ltd,finance,992,537569260,861,referral,2,1,2024-11-20 03:18:35.835480
Gibbs Inc,finance,3605,333436307,3128,trade_show,1,1,2024-04-22 04:28:16.594018
Patterson Group,retail,3212,653545158,3872,referral,0,1,2025-01-15 19:07:19.171615
Hardin-Jones,manufacturing,5118,597704558,5787,cold_call,1,1,2024-05-10 13:02:57.191159
Wright and Sons,manufacturing,6807,314900444,6952,cold_call,2,1,2024-04-02 03:31:47.673038
"Grimes, Johnson and Morgan",manufacturing,3571,334893766,3352,trade_show,1,1,2024-05-27 16:44:48.372128
"Lane, Miller and Ford",logistics,250,605532398,234,referral,2,1,2024-10-19 11:29:20.325897
Pineda LLC,finance,8166,857336951,9255,cold_call,2,1,2025-01-13 07:23:05.359106
Snyder LLC,logistics,5973,551165391,7449,trade_show,1,1,2024-06-02 06:16:29.119375
Collins-Jefferson,retail,4676,306496268,4440,trade_show,2,1,2024-12-07 13:11:23.933659
Austin-Cisneros,technology,7742,228178952,9451,trade_show,5,1,2024-12-27 17:00:59.173188
"Nelson, Perez and Shaw",finance,9555,103749423,7022,referral,3,1,2024-10-15 18:52:45.124680
Sullivan PLC,retail,6326,787954161,5997,referral,1,1,2025-02-01 09:14:58.690568
Hill-Cox,finance,9499,942084341,9536,web,2,1,2024-06-06 14:03:09.423261
Johnson PLC,retail,2225,254611213,2726,web,4,1,2024-04-09 17:56:28.531598
Zuniga-Jenkins,finance,3674,601812181,4313,email,1,1,2025-03-26 01:03:52.664819
Cruz Inc,finance,840,668126437,1081,cold_call,3,1,2025-03-25 03:37:39.839417
Smith Group,logistics,763,399357813,952,cold_call,2,1,2025-01-28 18:24:09.042728
Parker-Mccarthy,logistics,2944,82985897,2238,referral,2,1,2025-01-31 21:01:44.445791
"Craig, Barnett and Warren",technology,5374,131368698,4569,email,0,1,2024-11-14 22:14:21.743788
Garcia Ltd,retail,2399,599376544,2630,trade_show,2,1,2024-05-20 07:39:22.492053
Townsend-Santiago,retail,1320,580002487,1574,web,2,1,2024-04-03 16:35:40.636691
Curtis PLC,retail,5923,113494255,5314,referral,2,1,2024-05-20 06:46:23.593550
Holmes-Martinez,retail,3989,939670439,4088,referral,2,1,2025-03-19 11:04:44.755583
Hamilton Group,logistics,1195,182503661,1142,referral,0,1,2025-02-24 18:24:44.649056
Santana and Sons,retail,8072,762185209,5886,email,2,1,2024-06-20 08:07:20.203300
"Mason, Mclaughlin and Morgan",retail,2894,232584053,2286,cold_call,2,1,2025-01-24 03:49:42.658839
"Barnes, Robles and Gonzalez",manufacturing,5718,268665590,5612,trade_show,3,1,2024-11-14 19:35:46.589746
"Brennan, Brown and Hood",manufacturing,7368,909249184,8130,referral,3,1,2025-01-20 04:53:21.218867
Ramirez-Davis,technology,5335,292500021,5221,trade_show,3,1,2024-10-29 04:25:43.852486
Conner Inc,manufacturing,3497,963634831,4260,email,4,1,2024-06-09 13:57:41.287470
Lopez-Harper,retail,3838,760709706,3129,web,1,1,2024-09-02 20:25:40.926420
Mason Group,logistics,5067,399222766,5708,email,2,1,2024-05-15 21:50:02.218290
Trevino Ltd,finance,3875,291385377,2910,referral,0,1,2024-07-06 13:54:23.968469
Fernandez LLC,retail,7396,894923634,8675,email,5,1,2024-10-05 21:36:56.678577
"Burns, Perez and Stout",logistics,565,96152433,486,referral,3,1,2024-08-26 22:02:18.478513
"Hendricks, Olson and Reid",logistics,4643,919365198,4529,cold_call,1,1,2024-11-21 03:10:46.043281
Lane Ltd,logistics,5796,502426963,7350,trade_show,3,1,2024-05-07 09:50:37.958248
"Sweeney, Cruz and Foster",manufacturing,1734,146079143,1292,cold_call,1,1,2024-10-13 23:43:56.085585
Pace Group,technology,987,229563463,952,email,4,1,2024-07-02 21:24:23.715944
Larson Ltd,retail,3398,530327184,2586,trade_show,2,1,2024-08-16 04:02:52.022204
"Hunter, Smith and Barton",technology,8340,182939305,6889,referral,0,1,2025-02-26 16:59:00.573425
Smith-Hicks,retail,8259,463817488,7846,cold_call,2,1,2024-04-11 04:55:17.981185
Jones-Aguilar,logistics,9107,897407473,10158,trade_show,2,1,2024-08-15 06:36:23.927776
Brown Group,logistics,4020,829466355,4322,web,2,1,2024-11-22 13:22:57.295323
"Barber, Jimenez and Morris",technology,3072,805213612,2513,web,4,1,2024-09-21 09:03:30.292855
Armstrong-Mack,logistics,2029,738404880,2525,referral,0,1,2025-01-02 19:28:44.541765
Thomas-Franklin,retail,3688,119251944,4013,web,2,1,2024-05-31 13:44:35.209588
Diaz-Jones,logistics,6866,399367356,8051,trade_show,2,1,2024-05-29 16:09:00.975198
Nelson Inc,finance,4411,748229240,4477,referral,2,1,2025-02-04 05:53:16.820530
"Fernandez, Barker and Nichols",logistics,4637,606564966,4796,email,3,1,2024-05-22 15:26:16.636775
Hunter-Cherry,retail,3355,491276524,2421,cold_call,1,1,2025-03-20 02:31:12.794160
Martinez-Taylor,technology,7962,906155287,8608,email,1,1,2025-03-15 20:54:57.626830
Roach-Bauer,finance,8423,121416519,9040,email,2,1,2024-11-21 13:53:11.594350
"Becker, Perry and Webb",technology,1219,722213394,1035,referral,1,1,2025-01-24 05:00:34.513317
"Burch, Soto and Kemp",manufacturing,7709,593459562,6438,trade_show,2,1,2024-08-18 22:48:25.225345
Hurley and Sons,technology,8651,321503724,7434,cold_call,2,1,2025-03-23 21:37:06.830129
Jones-Glenn,retail,1299,809126039,1549,cold_call,1,1,2025-02-28 23:07:57.793586
Benitez Inc,retail,1220,142675755,1204,email,0,1,2024-05-25 07:22:19.422912
"Estrada, Martinez and Kent",technology,3460,395506415,2513,trade_show,1,1,2025-01-04 17:58:31.478125
Johnson-Baker,retail,1606,586639953,1236,trade_show,2,1,2024-09-23 14:03:38.780642
Martinez-Rivera,retail,7174,905200684,8866,web,3,1,2024-10-08 22:02:13.617239
"Ryan, Sanders and King",logistics,3522,838527722,4168,trade_show,2,1,2024-09-09 07:01:09.837421
West-Russell,technology,4891,958253238,6238,email,4,1,2025-02-28 03:13:16.540513
Jenkins-White,finance,3279,907257880,3399,email,3,1,2025-02-18 16:35:51.540932
Callahan and Sons,finance,7323,739238628,6156,email,2,1,2025-03-21 09:28:34.837993
Ford-Levine,technology,9786,972784135,7838,trade_show,3,1,2025-01-17 16:58:50.595341
"Pittman, Mccoy and Leach",manufacturing,6064,571988449,4504,referral,2,1,2024-05-13 03:42:00.250249
Nielsen-Meadows,manufacturing,9651,353031686,10175,referral,2,1,2025-02-07 21:49:43.539629
Hamilton-Patterson,retail,3112,602366918,3454,referral,1,1,2025-02-06 02:48:55.646580
"Robertson, Lewis and Lewis",technology,8077,638728598,8139,cold_call,2,1,2024-12-01 22:01:35.253493
Hall LLC,retail,1918,318574778,2176,referral,1,1,2024-12-31 19:32:50.880640
Berry-Chapman,logistics,778,448670330,778,email,1,1,2024-11-27 01:06:24.533834
Shah-Wallace,retail,6007,383462693,7269,referral,3,1,2024-12-24 10:55:19.637485
Jones-Acevedo,technology,9133,563356140,8206,web,0,1,2025-01-19 14:36:23.417901
Parsons Ltd,logistics,6892,820765646,6944,email,5,1,2024-10-09 17:00:03.049621
White Ltd,retail,4670,272269868,4606,trade_show,1,1,2024-12-09 16:40:27.247895
Marsh Inc,retail,7705,45011339,9199,referral,3,1,2025-03-10 11:03:05.451078
Martin-Mendoza,finance,9452,32857522,11252,referral,0,1,2024-12-24 11:35:30.069601
Chapman Group,technology,3784,203091814,4515,email,0,1,2024-04-07 01:31:42.455909
Brooks-Wolfe,technology,8889,2663808,11325,referral,0,1,2025-01-12 23:59:17.887340
Walker-Logan,retail,9023,525358494,6390,trade_show,4,1,2024-07-20 03:29:01.270141
Wilson and Sons,finance,1474,493952810,1374,cold_call,1,1,2024-10-30 21:40:01.640877
"Vazquez, Delgado and Wong",technology,8888,519515796,7850,cold_call,4,1,2024-10-20 08:20:01.163490
Conner-French,logistics,6091,102730425,4793,web,1,1,2024-05-03 20:54:40.285177
"Ward, Brown and Matthews",logistics,9372,473174814,10595,trade_show,4,1,2025-02-07 20:56:11.614414
Ross Inc,manufacturing,8513,84789891,7989,web,2,1,2024-04-02 21:55:38.448172
Curry Ltd,finance,9398,262740563,9824,email,3,1,2024-08-02 08:54:35.997361
Adams-Chang,finance,9486,140352026,7246,referral,2,1,2024-05-27 11:52:51.780150
"Long, Williams and Romero",manufacturing,3377,432618799,2483,email,4,1,2024-06-03 19:38:36.135815
Scott PLC,manufacturing,8068,13143653,6291,cold_call,1,1,2024-06-20 12:18:44.502879
Briggs-Cole,manufacturing,7914,424013305,8015,trade_show,2,1,2024-10-20 09:10:48.366062
"Young, Nelson and Landry",retail,9378,30507517,9638,web,1,1,2024-12-29 04:25:58.078039
"Sanders, Willis and Cox",manufacturing,63,267458908,72,email,2,1,2025-02-27 06:49:13.272177
Taylor-Carroll,logistics,2568,741389578,2695,web,2,1,2024-11-15 13:09:52.040394
Villegas-Butler,logistics,2304,652333333,2325,email,5,1,2024-04-15 03:22:15.038478
"Sloan, Miller and Jones",logistics,5366,685751221,3997,cold_call,1,1,2024-04-03 04:02:23.969493
